Id,SalePrice
2736,129597.31805938657
2737,119245.44068398222
2738,118651.09868540417
2739,146023.59105930896
2740,135883.78845871077
2741,150098.5383891916
2742,145145.14659666992
2743,168219.55105360027
2744,158996.27519021893
2745,143419.17913643364
2746,131033.05649903347
2747,153537.4565719444
2748,115446.67090535595
2749,128082.36808082287
2750,117091.60676643893
2751,131302.83856231824
2752,165943.19723970408
2753,154419.9506917355
2754,201635.35922597838
2755,133672.8670601705
2756,79199.54398882622
2757,37947.57619793917
2758,92666.27396681043
2759,158662.81412241352
2760,125823.26500240772
2761,142647.37889873877
2762,136391.55591454927
2763,185413.10161336453
2764,163441.27218352852
2765,254510.64876826818
2766,151922.72118153435
2767,81865.31354659132
2768,123064.00800910441
2769,131783.03714884957
2770,144781.49613941938
2771,94296.67238817539
2772,108508.37010718673
2773,190440.92668911908
2774,155968.96263561375
2775,126111.53303719498
2776,146364.75554457016
2777,146149.82816292206
2778,117825.5413928323
2779,134812.7519461247
2780,90748.86337895633
2781,83573.85356323677
2782,80737.65633975423
2783,95304.84755006188
2784,116405.17780456145
2785,132772.31456395157
2786,57547.640069166315
2787,137034.4653968179
2788,61535.277622039546
2789,175660.80482779536
2790,88212.42638329591
2791,107288.574620442
2792,68406.97833234572
2793,170951.32530470798
2794,102474.42371621844
2795,134567.34809935372
2796,91218.5162751053
2797,220517.81569979875
2798,114441.43738360947
2799,136249.31954007072
2800,63705.13781925681
2801,103665.4419494681
2802,120785.02855929069
2803,162020.80811312748
2804,124441.08024306502
2805,99422.86508012295
2806,64574.14567341679
2807,215891.26195228635
2808,157917.01066909556
2809,135840.94024061412
2810,122932.1540797695
2811,167351.04614326847
2812,167263.84696562658
2813,150716.63036286796
2814,151855.6680901883
2815,107456.38020801963
2816,239627.6122482859
2817,156795.87519556063
2818,136953.7211439152
2819,169293.4791882462
2820,134251.18737856275
2821,100970.4452040079
2822,184504.50118828577
2823,333087.4094479192
2824,176826.6398343708
2825,153513.18084800686
2826,133845.28133564699
2827,135962.40466913546
2828,242940.47842990444
2829,221823.14761981065
2830,241487.5870434856
2831,185448.51061437372
2832,266017.33728762367
2833,298934.195131902
2834,230080.2357531956
2835,216078.03596656676
2836,202164.29711547657
2837,147148.42044062726
2838,134562.6810923526
2839,165893.17653200054
2840,191954.51611042884
2841,201987.61369613488
2842,225462.27102371422
2843,154420.8421047501
2844,171541.55478361435
2845,121308.11210656806
2846,211033.48144652683
2847,190148.2814064799
2848,222136.30610455212
2849,199195.55447221547
2850,273522.44242383796
2851,207671.2236367839
2852,230588.99880206888
2853,229076.23732385365
2854,142940.93471436226
2855,206823.80695218907
2856,208949.47687537642
2857,193368.37067673577
2858,224051.33781564573
2859,87136.64777025522
2860,136899.8472357929
2861,130246.56271238031
2862,201832.23348494212
2863,148087.49759498623
2864,276996.5988041756
2865,134523.80057766207
2866,142758.36055660818
2867,96799.30854482041
2868,110708.58845839568
2869,100533.87438535236
2870,110236.71133156505
2871,61599.55231087515
2872,26832.494792244164
2873,82870.48646462406
2874,173066.13934327976
2875,111267.6510749521
2876,156030.88338570122
2877,143618.93752192706
2878,165369.26332719566
2879,146343.7714681622
2880,109125.67428705911
2881,127716.98018093675
2882,194359.4986614912
2883,217855.3191945207
2884,190689.36803820904
2885,179667.62744978792
2886,257487.96362794482
2887,109050.68102991849
2888,142915.69622325583
2889,47051.055083078914
2890,79008.18632431526
2891,157596.51610331028
2892,16158.987566074647
2893,75454.87521217047
2894,26934.975652935216
2895,323604.0776690898
2896,275515.1163067956
2897,203774.2116371845
2898,126982.78609844111
2899,209810.09057657537
2900,156969.382304703
2901,225302.12671323225
2902,180566.75574250938
2903,322429.7377814407
2904,342134.5674761919
2905,76949.5725649246
2906,194241.2438002819
2907,97898.79127495049
2908,95760.02071583876
2909,129894.4403142099
2910,84958.91123216401
2911,64445.893642068666
2912,133180.48511953675
2913,68852.50177649345
2914,73796.69685812411
2915,85158.78159958962
2916,68709.19259736763
2917,167337.50642148126
2918,112894.90394865698
2919,222782.71147486917
